X,fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,BQ2_quality
2857.31204,6.84684011,0.172973984,0.295315989,13.24498104,0.059423794,21.34200548,165.8475879,0.998042528,2.990631978,0.489553929,9,"(6,9]"
3745.725604,7,0.15,0.28,14.7,0.051,29,149,0.99792,2.96,0.39,9,"(6,9]"
3260.752007,6.915981492,0.162602776,0.288401851,13.90182418,0.055621018,24.79907461,158.2420359,0.997987215,2.976803702,0.44461203,9,"(6,9]"
976.6609632,7.074194552,0.166021271,0.35483891,1.24300908,0.043,20.82796368,90.4300908,0.992463012,3.160860182,0.423440726,10.97419455,"(6,9]"
1044.335422,7.024263102,0.171360535,0.348639465,1.351473796,0.041485262,23.27210695,93.02947593,0.991477552,3.133492086,0.43514738,11.49228984,"(6,9]"
885.6278964,7.392778402,0.16975928,0.36,1.395185601,0.045277165,19.37345332,88.04814399,0.99285784,3.156746907,0.42975928,10.6096288,"(6,9]"
2102.625803,6.876077571,0.212248567,0.315215514,1.573204048,0.043,19.50718381,93.73204048,0.992179045,3.167464081,0.449856324,10.77607757,"(6,9]"
41.35776239,6.552335033,0.183346191,0.399065987,1.833654768,0.03266731,28.76263947,112.1906599,0.991352335,3.254766497,0.554766497,11.48579694,"(6,9]"
97.97358753,6.445914309,0.213143993,0.441634276,2.578599836,0.0341572,30.46537105,112.6163428,0.991245914,3.265408569,0.565408569,11.67735424,"(6,9]"
435.7044583,6.229599037,0.302224058,0.568336087,4.740801925,0.037833609,35.22240578,111.6672173,0.990822241,3.277968164,0.572784202,12.3,"(6,9]"
1411.829731,7.052638897,0.252841666,0.494262499,3.094722207,0.03042625,30.28416662,96.85249986,0.990328417,3.138051388,0.399945832,12.3,"(6,9]"
3293.561631,5.6,0.12,0.33,2.9,0.044,21,73,0.98896,3.17,0.32,12.9,"(6,9]"
4083.441763,5.6,0.190612208,0.335884351,2.370408444,0.042234695,16.88095456,73,0.98946017,3.093503442,0.396496558,12.13503442,"(6,9]"
3302.191451,5.602735009,0.120820503,0.330547002,2.876752422,0.0438906,20.97264991,73.01367505,0.98895412,3.168905996,0.322324758,12.89726499,"(6,9]"
3304.378511,5.63397873,0.130193619,0.336795746,2.611180798,0.042640851,20.6602127,73.16989365,0.988886946,3.156408508,0.34888192,12.86602127,"(6,9]"
1196.981532,8.883598838,0.18,0.442539826,1.289065892,0.040472665,28.98062988,117.8712888,0.993339862,2.987266473,0.400353004,10.01093411,"(6,9]"
637.2583386,9.066057684,0.234373396,0.353394232,1.177676281,0.029125321,28.54439087,96.12532071,0.991756266,2.932232372,0.35883814,11.05443909,"(6,9]"
909.2882757,8.421471261,0.177619617,0.395239234,1.111901916,0.040357057,20.11901916,104.9766743,0.992323804,2.966184215,0.331901916,10.29521533,"(6,9]"
556.2405741,9.199603449,0.249953736,0.340039655,1.199933908,0.026009253,30.99272991,93.00925285,0.991600463,2.930006609,0.369966954,11.29927299,"(6,9]"
805.2519253,6.602663671,0.209680359,0.31015982,11.36750321,0.038973363,45.93074456,164.6750321,0.997935883,3.409786906,0.440426187,9.797336329,"(6,9]"
793.8314509,6.722022589,0.21406742,0.334404518,12.86427107,0.044694387,51.28764553,170.2876455,0.998458427,3.393730321,0.594561946,9.677977411,"(6,9]"
960.6546283,6.878320406,0.213976006,0.345784052,12.73196194,0.040192802,45.40359913,150.8851794,0.998685561,3.390119971,0.428071983,9.521679594,"(6,9]"
903.8978312,6.777483456,0.212535478,0.332819302,12.24938511,0.039760643,45.61967831,155.9990533,0.998419063,3.39732261,0.432393566,9.622516544,"(6,9]"
1577.162967,7.237486678,0.25,0.309989343,13.91267318,0.053125666,47.50266436,203.1256661,0.9986,3.090010657,0.409989343,8.962513322,"(6,9]"
2060.285101,7.354215205,0.203735438,0.295421521,13.16627836,0.053457848,49.98800583,223.5058246,0.9986,3.135421521,0.464818363,9.077107603,"(6,9]"
1777.961885,7.238195888,0.238541234,0.283819589,14.09443289,0.054618041,53.75863363,206.3368561,0.9986,3.123819589,0.401007739,9.019097944,"(6,9]"
1678.689282,7.20186341,0.25,0.281490728,14.37577567,0.05490683,54.62731807,204.9068295,0.9986,3.118509272,0.381490728,8.99813659,"(6,9]"
2943.350608,6.914941293,0.40014408,0.300747065,4.991808955,0.032925294,32.76147263,137.2241194,0.991151089,3.322241194,0.465373532,12.62385274,"(6,9]"
3379.600915,6.7,0.46500726,0.28001452,4.974673298,0.03649637,31.99564397,115.0275882,0.99092447,3.225094381,0.45001452,12.7004356,"(6,9]"
3335.696812,6.452613128,0.410627151,0.299895475,3.686236449,0.034989547,32.95818996,113.2195027,0.989976167,3.280104525,0.494634162,12.90104525,"(6,9]"
3277.72563,6.326038494,0.380249239,0.30495846,3.141965524,0.035495846,34.9833841,102.5872335,0.989677451,3.27504154,0.512354611,12.8504154,"(6,9]"
798.3351154,6.193696403,0.50978988,0.23884434,4.153677098,0.036526265,21.45272302,112.536771,0.990650525,3.34084048,0.736733489,13.205253,"(6,9]"
3238.488962,5.443772122,0.466565818,0.145622788,2.625265463,0.028845188,26.37367269,126.9359515,0.989786067,3.396565818,0.798451879,13.46565818,"(6,9]"
1450.663543,5.586693974,0.489223815,0.131108836,4.442340554,0.03893347,17.35482736,115.7782329,0.990628147,3.415342891,0.89844763,13.70665301,"(6,9]"
1238.676045,5.755546224,0.495184874,0.158516808,4.409264703,0.038351891,18.16659668,115.092647,0.990687038,3.399260503,0.857224788,13.57037815,"(6,9]"
3152.534102,6.536361989,0.209091403,0.330908597,1.945466079,0.031272579,36.36361989,97.4542983,0.990505466,3.23727421,0.62272579,11.93636199,"(6,9]"
3341.525313,6.563791773,0.200862468,0.339137532,1.753457592,0.03374126,36.63791773,101.5687659,0.990313458,3.212587405,0.647412595,11.96379177,"(6,9]"
3328.646672,6.434477396,0.223104521,0.325171609,1.831045209,0.037827613,39.48283907,116.1037432,0.990622777,3.295865823,0.555858047,11.8344774,"(6,9]"
3482.47156,6.584248412,0.194725476,0.345274524,1.610261115,0.035582357,36.84248412,104.6372618,0.990170261,3.194176429,0.665823571,11.98424841,"(6,9]"
3620.834172,6.146912546,0.282345627,0.274691255,4.371612181,0.031641939,50.37049454,140,0.990204202,3.162345627,0.405926236,12.57036882,"(6,9]"
4150.393072,6.249639781,0.287481989,0.284963978,3.652521531,0.035237392,38.04322625,140,0.989731657,3.167481989,0.375108066,12.72445967,"(6,9]"
4348.625342,6.273430884,0.291328456,0.293985367,3.153869861,0.037664228,33.19561023,140.2656912,0.989502657,3.188598381,0.370627646,12.78671544,"(6,9]"
4006.442621,6.190238247,0.300976175,0.293658725,2.787778486,0.03553651,35.29285259,140.731745,0.989360968,3.213904701,0.381952351,12.8,"(6,9]"
1430.570737,6.996029824,0.218808947,0.406823859,2.27220877,0.034678658,28.44044736,97.03970176,0.990040075,3.109205965,0.426389562,12.3,"(6,9]"
1544.189536,7.067065042,0.263173983,0.466945529,3.109783194,0.03,29.89021681,94.13368571,0.990267065,3.140978319,0.397684824,12.31097832,"(6,9]"
1340.324114,7.077756814,0.263345911,0.445513628,2.644109028,0.031557023,30.66729557,103.1178194,0.990144298,3.127775681,0.383327044,12.27775681,"(6,9]"
1594.023307,7.121269756,0.246809537,0.470857219,2.925555852,0.028723815,31.59523173,94.29841948,0.990200032,3.122555585,0.384682561,12.36380927,"(6,9]"
499.6975619,6.708241337,0.173916743,0.326185219,1.508241337,0.03484537,46.06202086,184.6083257,0.990638658,3.334536952,0.602888685,12.32268476,"(6,9]"
1156.150202,7.3,0.25,0.39826741,1.870395538,0.036296045,46.83766055,167.8158215,0.991041337,3.280613928,0.392346518,12.12960446,"(6,9]"
797.9136296,7.269817475,0.245472621,0.355472621,2.205638839,0.033849087,32.71642729,173.3780969,0.990706633,3.234908737,0.396981747,12.0207301,"(6,9]"
1133.634817,7.3,0.25,0.395567724,1.886593657,0.036134063,45.64979848,168.4637463,0.991027839,3.278454179,0.392886455,12.11340634,"(6,9]"
275.1736941,6.800431484,0.304034519,0.320043148,1.858791846,0.040403452,22.3948222,84.16720724,0.9912,3.31399137,0.554207112,11.84034519,"(6,9]"
172.7978583,6.853952879,0.309378391,0.334689196,1.392939077,0.040805069,21.06216088,72.05371252,0.991339409,3.320621609,0.655310804,11.85395288,"(6,9]"
616.5139678,6.668402729,0.306736109,0.326736109,1.764236179,0.043326389,29.28472358,82.92708537,0.991631076,3.349791672,0.669895836,11.33680546,"(6,9]"
344.5836343,6.589296922,0.290130685,0.325065343,1.561356504,0.038639702,22.98693148,77.587428,0.991592035,3.339869315,0.664934657,11.58929692,"(6,9]"
4376.624899,6.586371439,0.415681428,0.247575237,5.182211926,0.034431857,34.89380934,118.2194759,0.990384071,3.146513331,0.445681428,12.59158638,"(6,9]"
4124.382658,6.353649919,0.452682496,0.284227499,4.461374932,0.0328455,37.08150189,132.8454997,0.99116034,3.272682496,0.465772501,12.01867477,"(6,9]"
4616.352218,6.1,0.44,0.28,4.25,0.032,43,132,0.9916,3.26,0.47,11.2705802,"(6,9]"
4402.67827,6.130510822,0.424744589,0.267795671,4.417809522,0.033525541,43.61021644,133.8306493,0.991642715,3.250846753,0.457795671,11.26948918,"(6,9]"
1143.780188,6.817377681,0.262819957,0.461082188,8.21966739,0.053695107,27.47866956,153.5213304,0.9958282,3.301935406,0.675442275,10.54557725,"(6,9]"
1003.071046,7.537743965,0.203555816,0.407111631,6.586768104,0.052866511,37.44418435,160.9551134,0.9953,3.158665106,0.520897732,10.3510929,"(6,9]"
756.1741368,6.943967671,0.21,0.359008082,4.891557675,0.04168097,29.17024247,144.5107274,0.993897186,3.168793534,0.63631374,9.960991918,"(6,9]"
803.4479986,7.280019135,0.250601339,0.367798278,7.707954075,0.04203977,31.58001914,152.9000957,0.995183996,3.276605167,0.670397704,10.36401531,"(6,9]"
3158.056697,6.549481528,0.240518472,0.329792611,1.601036944,0.035989631,30.43259867,92.8548279,0.990297437,3.225466625,0.685051847,11.69688917,"(6,9]"
2811.918387,6.5,0.257534005,0.314637999,1.931899962,0.031753401,29.5655991,85.02939902,0.990636674,3.27,0.643620008,11.63189996,"(6,9]"
3805.065494,6.5,0.326555136,0.300861216,3.619144657,0.035913878,33.13878408,87.22490567,0.99030153,3.251722432,0.635167296,12.40526625,"(6,9]"
2871.440025,6.5,0.232733323,0.318180954,2.109047693,0.029273332,33.81714462,89.63524001,0.990718162,3.27,0.608190461,11.80904769,"(6,9]"
1981.684022,6.427096794,0.158129038,0.351870962,1.691612823,0.03264516,40.83225645,146.7483847,0.991912774,3.403741923,0.665612885,11.13548397,"(6,9]"
987.0732126,7.31870857,0.131625829,0.387561257,4.464254853,0.041349669,36.56904001,138.0567886,0.994772384,3.364877486,0.570567886,10.356904,"(6,9]"
2196.058595,6.455756497,0.166726949,0.343273051,1.576974013,0.031212175,38.53948027,143.3092204,0.991608981,3.386546102,0.639819153,11.27878248,"(6,9]"
1974.145051,6.426088911,0.157826673,0.352173327,1.695644358,0.032695554,40.91288716,146.8693307,0.991923458,3.404346654,0.666519981,11.13044455,"(6,9]"
3160.837086,6.8,0.39,0.34,7.4,0.02,38,133,0.99212,3.18,0.44,12,"(6,9]"
3160.187743,6.8,0.39,0.34,7.4,0.02,38,133,0.99212,3.18,0.44,12,"(6,9]"
2806.869484,6.962060238,0.36298996,0.323793976,6.211558254,0.02648241,36.91959841,136.7814056,0.991871508,3.271834135,0.456206024,12.16206024,"(6,9]"
3231.66971,6.833035745,0.378437489,0.328437489,7.350446383,0.021156251,37.83482128,131.183034,0.992042366,3.175044638,0.466428596,12.09910723,"(6,9]"
3432.510059,6.39384214,0.151753686,0.353815264,1.471084149,0.033680052,25.76305284,88.87684279,0.988864739,3.217630528,0.335876843,13.13815264,"(6,9]"
3316.437822,5.686454022,0.123458161,0.332593621,2.74438276,0.042876098,21.51872413,74.72908045,0.988949626,3.175187241,0.32172908,12.92593621,"(6,9]"
3574.640779,7.099090294,0.16,0.301772799,1.016818284,0.031,37.81362305,117.9545147,0.989455545,3.138500113,0.389909029,12.28500113,"(6,9]"
3492.929655,6.713053488,0.16,0.346810426,1.081157752,0.031,29.44949225,98.65267442,0.988979433,3.209273527,0.351305349,12.99273527,"(6,9]"
4533.948893,6.09201781,0.289201781,0.479512164,5.758314511,0.029472285,36.44789314,101.0554301,0.991365233,3.274478931,0.532084274,11.92882493,"(6,9]"
4128.176066,5.712724245,0.308727575,0.290179396,4.189069716,0.029915172,22.63621226,86.76345471,0.99066199,3.308727575,0.38551384,11.70424142,"(6,9]"
4419.369622,5.805625665,0.299437433,0.383937966,4.936566825,0.038690588,22.42192491,86.50630989,0.989685694,3.231406416,0.578031017,13.06343317,"(6,9]"
4709.184576,5.978146226,0.299668396,0.471921698,5.172872638,0.029092689,36.56292453,102.0331604,0.991227559,3.297483019,0.520926887,11.84370755,"(6,9]"
3616.275619,7.071078193,0.20192812,0.273856241,9.339703739,0.037,20.34968432,106.5424964,0.994181632,3.03807188,0.37192812,10.63496843,"(6,9]"
4083.237588,6.502610981,0.329434287,0.240130549,14.47867699,0.047952132,19.99564837,96.03916471,0.994559478,3.059912967,0.300304614,11.49564837,"(6,9]"
3865.514318,6.863676028,0.247264794,0.311356695,9.186433048,0.043498909,26.6805291,108.5448596,0.994504989,3.164070086,0.470437688,10.79540497,"(6,9]"
3861.980708,6.870371346,0.245925731,0.310185014,9.198149856,0.043314788,26.46293125,108.4444298,0.994503148,3.160555043,0.467592178,10.78703582,"(6,9]"
3411.733108,6.516620713,0.334089656,0.285910344,2.463586233,0.033469655,34.89448248,138.2427584,0.9893924,3.275910344,0.401213792,12.94089656,"(6,9]"
3455.482546,6.732012572,0.460396228,0.288399371,4.617948142,0.034,28.91996857,134,0.990491173,3.287599057,0.453597486,13.00800314,"(6,9]"
3495.657628,6.930408041,0.400877588,0.278479598,3.799566831,0.034,28.4239799,134,0.990064623,3.272719397,0.413918392,13.05760201,"(6,9]"
3323.106978,6.079451463,0.322166858,0.297833142,1.986674324,0.033072229,40.06102816,141.4221712,0.989161893,3.287833142,0.417110856,12.82166858,"(6,9]"
3596.812851,6.617463928,0.426985571,0.265873196,5.2,0.040238041,34.17463928,102.6028858,0.991034138,3.118731964,0.464760822,12.35873196,"(6,9]"
3791.823912,6.561345637,0.404538255,0.263067282,5.2,0.041079815,33.61345637,107.092349,0.990860171,3.090672818,0.481596309,12.33067282,"(6,9]"
3429.795121,6.730137137,0.458493143,0.27,5.124657157,0.038397257,32.28765764,93.58902901,0.991183013,3.153972573,0.427945145,12.41506857,"(6,9]"
3704.538366,6.58646378,0.414585512,0.264323189,5.2,0.040703043,33.8646378,105.0828976,0.990938038,3.10323189,0.474060866,12.34323189,"(6,9]"
3351.411518,6.44597599,0.241954202,0.3677012,4.603445978,0.0407241,42.3792797,146.5402401,0.992188504,3.170804802,0.416091597,11.088506,"(6,9]"
3752.326412,6.62596023,0.21045696,0.358701989,5.008410517,0.047473509,47.77880689,144.7403977,0.992534973,3.134807954,0.47908608,11.04350994,"(6,9]"
3551.293972,7.430113486,0.207004864,0.322995136,4.859902726,0.055800324,40.39773028,115.9951363,0.993824172,3.109001621,0.521996758,10.2798703,"(6,9]"
3488.088712,7.497764375,0.209904188,0.320095812,4.80191625,0.055993613,39.04471249,113.0958125,0.993926615,3.109968063,0.520063875,10.202555,"(6,9]"
1021.44581,8.70386943,0.18,0.415580415,1.169246287,0.040173116,23.28919863,110.9816615,0.992680855,2.957311572,0.349429672,10.13075371,"(6,9]"
1303.076016,8.717804396,0.184018297,0.437762143,1.620548901,0.044616467,29.75791758,111.5158352,0.994138353,3.084201264,0.473926813,9.8,"(6,9]"
1257.783833,8.123140272,0.196152896,0.425388416,1.553842986,0.045307439,30.38512217,110.6165249,0.993369297,3.104611584,0.484615701,10.39227285,"(6,9]"
1298.394189,8.502444474,0.189965079,0.433531219,1.732518509,0.039671323,35.34613772,133.6538623,0.994001746,3.093147088,0.516573544,9.86643386,"(6,9]"
3596.014678,7.191193093,0.160146782,0.289853218,1.001467818,0.031044035,40.22017268,122.7798273,0.989577211,3.118238619,0.401761381,12.09706436,"(6,9]"
3596.990734,6.6,0.170030886,0.280108101,1.100617719,0.034004633,54.97220265,107.9984557,0.989391035,3.000277973,0.520247088,11.90015443,"(6,9]"
3519.293751,6.6,0.191289383,0.285322346,3.361996977,0.031338827,48.61318501,106.9355308,0.990310766,2.962743579,0.472098888,11.68710617,"(6,9]"
3438.739664,6.436845014,0.180876999,0.2854385,1.589464957,0.027473801,43.03530104,101.4738006,0.989188776,3.021753998,0.530876999,12.38946496,"(6,9]"
921.7178871,7.349293186,0.239084205,0.324154886,4.069698896,0.037,29.66195457,146.816841,0.993872526,3.278942842,0.590774432,10.29084205,"(6,9]"
975.3024437,7.682108599,0.271054299,0.33357828,6.580723992,0.03729819,32.23855202,153.9265159,0.995094036,3.38821086,0.61642172,10.6761448,"(6,9]"
1014.135314,7.348646857,0.203873486,0.335855886,5.880176,0.035243234,32.58558857,125.1349829,0.995217118,3.378288229,0.561441143,9.880176,"(6,9]"
1013.465794,7.35534206,0.205324113,0.335744299,5.89579814,0.03527671,32.5744299,125.7040751,0.995214886,3.378511402,0.56255701,9.89579814,"(6,9]"
3270.752558,6.8,0.309591658,0.318959166,8.512649838,0.029832667,31.20816685,106.6653348,0.991491225,3.002081668,0.345204171,12.25836663,"(6,9]"
3321.267381,6.660061398,0.21300307,0.29600614,5.815475832,0.031402456,39.99693012,110.5046048,0.991312196,2.957027629,0.41798772,11.6201228,"(6,9]"
3393.834347,6.62646558,0.211323279,0.292646558,5.555108247,0.030058623,41.67672099,107.9849185,0.99120469,2.941909511,0.424706884,11.55293116,"(6,9]"
3015.955176,6.783084309,0.213233724,0.304925293,7.458217798,0.037338314,32.32337237,119.9850585,0.99225563,3.035224122,0.400149415,11.73084309,"(6,9]"
3179.218305,6.590099416,0.405049708,0.330445321,7.947514594,0.032955468,26.75745622,88.30695914,0.992086779,3.127029825,0.434504971,12.23514912,"(6,9]"
3121.538254,6.672807864,0.377280786,0.356958951,8.587126598,0.02339179,30.36847187,111.377337,0.992382864,3.146082097,0.435760262,12.04239738,"(6,9]"
3395.068975,6.803636254,0.3357091,0.313200024,8.317455223,0.027392727,30.32363265,106.2909004,0.992078073,3.130363625,0.533236326,12.40363625,"(6,9]"
3201.75442,6.621949643,0.350244029,0.353171079,9.443912216,0.027756101,24.14628785,91.7559714,0.99247415,3.112194964,0.471462878,12.22194964,"(6,9]"
3272.26132,6.4,0.231390944,0.32347736,2.080822697,0.038069547,40.06954719,120.0168685,0.990834584,3.310263393,0.520958865,11.75131697,"(6,9]"
3378.495711,6.210757834,0.254055189,0.345668864,5.148830284,0.038188962,42.35172976,147.8110379,0.992340608,3.228662271,0.410813838,11.01889621,"(6,9]"
3250.330753,6.4,0.248935398,0.367338495,4.361601738,0.03894677,40.9467699,145.4563271,0.992027607,3.187452214,0.406919913,11.13726107,"(6,9]"
3098.042188,6.662535326,0.230309851,0.330619701,6.075211954,0.037687323,35.74929349,129.9352038,0.991876845,3.07498587,0.393436617,11.62507065,"(6,9]"
757.3402601,6.373416279,0.289873302,0.32,2.379751164,0.039949321,32.73416279,95.82285118,0.991685441,3.377595023,0.687595023,11.32911768,"(6,9]"
536.4542148,6.413723822,0.276548953,0.295176571,2.838041884,0.036274476,26.51765707,108.0353141,0.9912,3.333804188,0.461765707,11.72078665,"(6,9]"
305.7972754,6.103204671,0.244519299,0.330320467,3.155984431,0.028688031,28.82799222,112.8279922,0.991234402,3.374198832,0.682478754,12.14519299,"(6,9]"
448.8028572,6.200977809,0.268039112,0.307941331,3.178435506,0.032019556,27.79413315,110.5882663,0.9912,3.367843551,0.589413315,12.01863107,"(6,9]"
4056.019441,6.644789815,0.268957963,0.34,8.642352471,0.046711762,31.90798303,111.2760509,0.994467185,3.256441188,0.543680679,10.92178557,"(6,9]"
3780.966287,5.899121381,0.267986821,0.291947283,7.298242762,0.038389457,43.21230066,142.2342661,0.993300629,3.338096648,0.459912138,10.83982428,"(6,9]"
4422.6411,6.318420386,0.203684077,0.34,7.119295134,0.039096476,31.36403398,112.9078981,0.993977631,3.294517622,0.565438641,10.45942888,"(6,9]"
3775.991934,5.880420805,0.267706312,0.290825248,7.26084161,0.03816505,43.47410873,142.9635886,0.993271456,3.340153711,0.45804208,10.83608416,"(6,9]"
4020.892238,6.64569946,0.293575135,0.31284973,10.42041512,0.048,28.7419676,106.9274595,0.994552715,3.198414487,0.474839352,11.13575135,"(6,9]"
4060.271328,6.55434873,0.316412817,0.267174365,12.97823555,0.048,23.26092382,100.0761548,0.994557283,3.111631294,0.365218476,11.36412817,"(6,9]"
4033.012656,6.614257898,0.301435525,0.297128949,11.30077884,0.048,26.85547391,104.5693424,0.994554287,3.168545004,0.437109478,11.21435525,"(6,9]"
4054.464629,6.505633832,0.325774626,0.241126766,14.37887261,0.047746478,20.25352245,96.53521406,0.994563662,3.061408458,0.304225374,11.4830985,"(6,9]"
4256.404481,6.015250718,0.309225031,0.355399918,4.561748872,0.038077497,25.69001231,86.61500205,0.989829876,3.236150021,0.595375051,12.91549938,"(6,9]"
3334.080259,6.249889326,0.346674045,0.308337022,2.799557305,0.036,36.50110674,91.33480898,0.989529668,3.266674045,0.546629775,12.75011067,"(6,9]"
3824.81016,6.385648113,0.328094135,0.29618827,3.971527831,0.036571759,34,89.14351887,0.990158025,3.244282406,0.618564811,12.61435189,"(6,9]"
3906.114371,6.5,0.33,0.3,3.8,0.036,34,88,0.99028,3.25,0.63,12.5,"(6,9]"
798.2622906,5.938340555,0.243834055,0.301278018,2,0.03370291,28.38340555,91.87219815,0.99222444,3.388721982,0.689360991,10.90639009,"(6,9]"
762.7776561,5.979697302,0.245313153,0.298671712,2.092980185,0.033664144,27.73434233,93.99243254,0.99211053,3.380701981,0.652807926,10.99298019,"(6,9]"
879.4840267,6.43561649,0.293561649,0.317853883,2,0.042819636,33.3561649,90.2146117,0.991892922,3.372146117,0.681073058,10.98926942,"(6,9]"
402.9220647,6.250972364,0.204902764,0.340111127,1.749305454,0.032498611,28,102.0277818,0.991823819,3.319805527,0.619805527,11.15069455,"(6,9]"
405.1765734,6.053948057,0.351368311,0.379210389,3.146051943,0.028186857,20.64737669,123.0578699,0.991021579,3.373526233,0.392157922,11.33236883,"(6,9]"
311.788453,6.071079172,0.324460414,0.525050427,4.479425093,0.035529501,31.3726675,117.1812911,0.990928921,3.323136663,0.539266261,12.01079172,"(6,9]"
383.505222,6.001451241,0.35927438,0.392757357,3.226122334,0.027174149,20.23219852,124.8403635,0.990998549,3.378839007,0.393047606,11.31451241,"(6,9]"
460.2571491,6.201222324,0.327804428,0.349755535,2.998777676,0.031426891,22.41466789,117.7559963,0.991080489,3.355853321,0.398048893,11.42073339,"(6,9]"
1001.647704,7.333557532,0.152590439,0.403288494,5.085366315,0.043993274,34.5382657,139.5248138,0.995159462,3.369301946,0.569301946,10.39301946,"(6,9]"
1343.378412,7.193038731,0.292674032,0.431392254,7.270331427,0.049674032,27.5640889,155.6337016,0.995797072,3.415348063,0.626337016,10.89011048,"(6,9]"
1034.126295,7.623302546,0.281917436,0.345339491,6.786284636,0.038917436,31.32889728,155.0958718,0.995205459,3.393834873,0.620958718,10.72876155,"(6,9]"
1258.144424,7.960068838,0.203630106,0.403267095,5.287122536,0.055072602,40.41918309,166.6006884,0.995332671,3.189075264,0.408349243,10.61452042,"(6,9]"
3383.978901,6.1,0.282428732,0.273643098,4.384264808,0.030121437,55.27138033,142.7930421,0.990308278,3.187930421,0.421214366,12.52428732,"(6,9]"
3478.681159,6.062619565,0.26878587,0.277476087,4.637699276,0.030996812,55.12778986,139.1277899,0.990500991,3.16,0.42,12.35047826,"(6,9]"
3385.668835,6.1,0.283604776,0.275407163,4.231379181,0.030180239,54.91856734,144.1454919,0.99025418,3.201454919,0.421802388,12.53604776,"(6,9]"
3940.202352,5.889549118,0.216864735,0.312090176,4.34924853,0.035612024,51.08947942,135.0894794,0.990875977,3.16,0.42,11.65819647,"(6,9]"
3329.000194,6.020183664,0.315963267,0.3,1.940367328,0.032596327,42.81652974,146.2385694,0.989196698,3.310183664,0.422018366,12.77981634,"(6,9]"
3319.350257,6.011330511,0.317733898,0.3,1.922661021,0.03277339,42.01974596,144.3794072,0.989163056,3.301330511,0.421133051,12.78866949,"(6,9]"
3419.612436,6.1,0.3,0.3,2.1,0.031,50,163,0.9895,3.39,0.43,12.7,"(6,9]"
3513.923321,6.958976501,0.342948825,0.274230705,2.958976501,0.03357693,31.10251697,138.0896815,0.989671795,3.278333055,0.387051175,13.0435906,"(6,9]"
3657.859032,6.513170088,0.198682991,0.334370616,1.534731965,0.036305361,41.16783576,111.6888152,0.990101678,3.181736598,0.702575777,11.98263402,"(6,9]"
4186.138443,6.664888287,0.234351117,0.282595531,2.208399458,0.033564888,61.56488829,141.908436,0.990814048,3.099617874,0.668777928,11.56106703,"(6,9]"
3876.766453,6.193616553,0.22314902,0.271233986,2.50510236,0.033,60.62553379,132.8766014,0.990603318,3.19,0.791276689,11.93744662,"(6,9]"
4062.999655,6.33387004,0.2376613,0.269354802,1.910483036,0.03323387,61.23387004,137.2741806,0.990512822,3.152580794,0.75153249,11.75967798,"(6,9]"
922.0141731,7.407606299,0.203164304,0.333671391,2.06328609,0.041443202,23.89858269,121.5182678,0.993205071,3.182910761,0.528985827,9.931643045,"(6,9]"
1042.970031,7.236908524,0.209077287,0.369538643,1.609227131,0.049046136,22.67705042,93.53864346,0.992455363,3.159538643,0.47861593,10.84925078,"(6,9]"
1043.06374,7.235204733,0.209119882,0.369559941,1.608801183,0.049044006,22.69195859,93.55994084,0.992452807,3.159559941,0.478679823,10.85159349,"(6,9]"
1042.482094,7.967549861,0.191081671,0.358377493,1.797295822,0.049810708,16.08112535,84.29745961,0.993558626,3.150540836,0.450270418,9.824337604,"(6,9]"
377.0214105,5.281926944,0.336064231,0.254363978,1.923425679,0.027,18.4042821,96.27707777,0.98964364,3.483721664,0.38202141,12.25743074,"(6,9]"
556.6477523,6.390897732,0.28389651,0.284544887,2.61427679,0.037142768,25.37655847,105.5972566,0.991051933,3.334806736,0.407662094,11.67013717,"(6,9]"
376.436395,5.229275549,0.334309185,0.244418715,1.829823198,0.027,18.287279,94.17102195,0.989544187,3.491326865,0.381436395,12.3276326,"(6,9]"
406.7724942,5.1,0.33479786,0.208804994,1.594669045,0.026466904,18.37316688,89.6930242,0.989305331,3.503069758,0.378933809,12.48933809,"(6,9]"
2584.725684,6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,"(6,9]"
2584.958449,6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,"(6,9]"
2584.973474,6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,"(6,9]"
3404.308932,6.940584221,0.158912367,0.285941578,14.1355501,0.054267868,26.02921107,155.5357357,0.997967533,2.971883156,0.428620256,9,"(6,9]"
4583.088452,6.194346164,0.174151925,0.323489421,5.03860565,0.035179327,32.17932706,114.4717308,0.993208932,3.334151925,0.577641346,10.3504856,"(6,9]"
3797.286541,6.571229213,0.198631236,0.326983371,1.528770787,0.037575416,36.71229213,109.5893708,0.990554858,3.237541574,0.648352135,11.71229213,"(6,9]"
3798.46057,6.450721525,0.224927847,0.294639237,1.747835424,0.038507215,37.97113899,116.9855695,0.991267504,3.350432915,0.55028861,11.3942278,"(6,9]"
4308.134452,6.499850609,0.219977591,0.270026143,1.601680653,0.038998133,35.99813261,115.999253,0.991780698,3.379977591,0.570003735,10.99968254,"(6,9]"
